// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\dac63f4e-30de-442b-b9ba-42e011d3939a
// command took 1.94s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\dac63f4e-30de-442b-b9ba-42e011d3939a
// command took 2.77s and exited with 0
// ***** Done, took 00:00:04 (4.84 sec)   *****
// Found 4 benchmarks:
//   ListOfTuplesContainsBenchmark.ListContainsTuple: DefaultJob
//   ListOfTuplesContainsBenchmark.ListContainsStruct: DefaultJob
//   ListOfTuplesContainsBenchmark.MapContainsTuple: DefaultJob
//   ListOfTuplesContainsBenchmark.MapContainsStruct: DefaultJob

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListContainsTuple: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "dac63f4e-30de-442b-b9ba-42e011d3939a.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListContainsTuple" --job "Default" --benchmarkId 0 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\dac63f4e-30de-442b-b9ba-42e011d3939a\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadResult   4: 5 op, 575716700.00 ns, 115.1433 ms/op
WorkloadResult   5: 5 op, 577367400.00 ns, 115.4735 ms/op
WorkloadResult   6: 5 op, 575319000.00 ns, 115.0638 ms/op
WorkloadResult   7: 5 op, 601845500.00 ns, 120.3691 ms/op
WorkloadResult   8: 5 op, 577899900.00 ns, 115.5800 ms/op
WorkloadResult   9: 5 op, 585738800.00 ns, 117.1478 ms/op
WorkloadResult  10: 5 op, 600578100.00 ns, 120.1156 ms/op
WorkloadResult  11: 5 op, 575013600.00 ns, 115.0027 ms/op
WorkloadResult  12: 5 op, 595622900.00 ns, 119.1246 ms/op
WorkloadResult  13: 5 op, 575001800.00 ns, 115.0004 ms/op
WorkloadResult  14: 5 op, 603577800.00 ns, 120.7156 ms/op
WorkloadResult  15: 5 op, 576259300.00 ns, 115.2519 ms/op
WorkloadResult  16: 5 op, 575076700.00 ns, 115.0153 ms/op
WorkloadResult  17: 5 op, 579772900.00 ns, 115.9546 ms/op
GC:  0 0 0 240 5
Threading:  2 0 5

// AfterAll
// Benchmark Process 9264 has exited with code 0

Mean = 116.7451 ms, StdErr = 0.5459 ms (0.47%); N = 17, StdDev = 2.2508 ms
Min = 114.9866 ms, Q1 = 115.0246 ms, Median = 115.4735 ms, Q3 = 119.4062 ms, Max = 120.7156 ms
IQR = 4.3815 ms, LowerFence = 108.4524 ms, UpperFence = 125.9784 ms
ConfidenceInterval = [114.5533 ms; 118.9368 ms] (CI 99.9%), Margin = 2.1918 ms (1.88% of Mean)
Skewness = 0.75, Kurtosis = 1.67, MValue = 2.73

// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report.html

// * Detailed results *
ListOfTuplesContainsBenchmark.ListContainsTuple: DefaultJob
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 61.7439 ms, StdErr = 0.3405 ms (0.55%); N = 33, StdDev = 1.9560 ms
Min = 59.6303 ms, Q1 = 59.8740 ms, Median = 62.1075 ms, Q3 = 63.2093 ms, Max = 66.7523 ms
IQR = 3.3353 ms, LowerFence = 54.8710 ms, UpperFence = 68.2123 ms
ConfidenceInterval = [60.5107 ms; 62.9771 ms] (CI 99.9%), Margin = 1.2332 ms (2.00% of Mean)
Skewness = 0.56, Kurtosis = 2.25, MValue = 2
-------------------- Histogram --------------------
[59.527 ms ; 61.607 ms) | @@@@@@@@@@@@@@@@
[61.607 ms ; 63.316 ms) | @@@@@@@@@@@
[63.316 ms ; 65.148 ms) | @@@@@
[65.148 ms ; 67.286 ms) | @
---------------------------------------------------

ListOfTuplesContainsBenchmark.ListContainsStruct: DefaultJob
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 46.3231 ms, StdErr = 0.2489 ms (0.54%); N = 30, StdDev = 1.3634 ms
Min = 44.6236 ms, Q1 = 45.0150 ms, Median = 46.3515 ms, Q3 = 47.3316 ms, Max = 48.9157 ms
IQR = 2.3166 ms, LowerFence = 41.5402 ms, UpperFence = 50.8065 ms
ConfidenceInterval = [45.4122 ms; 47.2340 ms] (CI 99.9%), Margin = 0.9109 ms (1.97% of Mean)
Skewness = 0.44, Kurtosis = 1.95, MValue = 2
-------------------- Histogram --------------------
[44.488 ms ; 46.100 ms) | @@@@@@@@@@@@@
[46.100 ms ; 47.890 ms) | @@@@@@@@@@@@@
[47.890 ms ; 49.190 ms) | @@@@
---------------------------------------------------

ListOfTuplesContainsBenchmark.MapContainsTuple: DefaultJob
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 307.1752 us, StdErr = 1.6069 us (0.52%); N = 22, StdDev = 7.5369 us
Min = 294.0315 us, Q1 = 304.0688 us, Median = 305.0335 us, Q3 = 315.8171 us, Max = 318.8309 us
IQR = 11.7482 us, LowerFence = 286.4465 us, UpperFence = 333.4395 us
ConfidenceInterval = [301.0382 us; 313.3123 us] (CI 99.9%), Margin = 6.1371 us (2.00% of Mean)
Skewness = 0, Kurtosis = 1.94, MValue = 2
-------------------- Histogram --------------------
[291.678 us ; 302.107 us) | @@@
[302.107 us ; 320.434 us) | @@@@@@@@@@@@@@@@@@@
---------------------------------------------------

ListOfTuplesContainsBenchmark.MapContainsStruct: DefaultJob
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 116.7451 ms, StdErr = 0.5459 ms (0.47%); N = 17, StdDev = 2.2508 ms
Min = 114.9866 ms, Q1 = 115.0246 ms, Median = 115.4735 ms, Q3 = 119.4062 ms, Max = 120.7156 ms
IQR = 4.3815 ms, LowerFence = 108.4524 ms, UpperFence = 125.9784 ms
ConfidenceInterval = [114.5533 ms; 118.9368 ms] (CI 99.9%), Margin = 2.1918 ms (1.88% of Mean)
Skewness = 0.75, Kurtosis = 1.67, MValue = 2.73
-------------------- Histogram --------------------
[114.221 ms ; 116.625 ms) | @@@@@@@@@@@
[116.625 ms ; 119.000 ms) | @
[119.000 ms ; 121.481 ms) | @@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.12.0, OS=Windows 10.0.19041
Intel Core i7-6700HQ CPU 2.60GHz (Skylake), 1 CPU, 8 logical and 4 physical cores
.NET Core SDK=3.1.200
  [Host]     : .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
  DefaultJob : .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT


|             Method |         Mean |       Error |      StdDev | Gen 0 | Gen 1 | Gen 2 | Allocated |
|------------------- |-------------:|------------:|------------:|------:|------:|------:|----------:|
|  ListContainsTuple |  61,743.9 us | 1,233.20 us | 1,955.99 us |     - |     - |     - |         - |
| ListContainsStruct |  46,323.1 us |   910.91 us | 1,363.40 us |     - |     - |     - |       4 B |
|   MapContainsTuple |     307.2 us |     6.14 us |     7.54 us |     - |     - |     - |         - |
|  MapContainsStruct | 116,745.1 us | 2,191.75 us | 2,250.77 us |     - |     - |     - |      48 B |

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Gen 0     : GC Generation 0 collects per 1000 operations
  Gen 1     : GC Generation 1 collects per 1000 operations
  Gen 2     : GC Generation 2 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 us      : 1 Microsecond (0.000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:01:27 (87.83 sec), executed benchmarks: 4

Global total time: 00:01:32 (92.7 sec), executed benchmarks: 4
// * Artifacts cleanup *
