// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\d5f100d6-8642-45f2-a83d-87f61fa79825
// command took 2.68s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\d5f100d6-8642-45f2-a83d-87f61fa79825
// command took 4.34s and exited with 0
// ***** Done, took 00:00:07 (7.21 sec)   *****
// Found 5 benchmarks:
//   ListOfTuplesContainsBenchmark.ListTupleContains: Job-RPPWZV(IterationCount=5)
//   ListOfTuplesContainsBenchmark.ListStructContains: Job-RPPWZV(IterationCount=5)
//   ListOfTuplesContainsBenchmark.MapContainsTuple: Job-RPPWZV(IterationCount=5)
//   ListOfTuplesContainsBenchmark.MapContainsStruct: Job-RPPWZV(IterationCount=5)
//   ListOfTuplesContainsBenchmark.MapContainsStructForEach: Job-RPPWZV(IterationCount=5)

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListTupleContains: Job-RPPWZV(IterationCount=5)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "d5f100d6-8642-45f2-a83d-87f61fa79825.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListTupleContains" --job "IterationCount=5" --benchmarkId 0 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\d5f100d6-8642-45f2-a83d-87f61fa79825\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: Job-KPEKXK(IterationCount=5)

IQR = 8.6240 us, LowerFence = 91.3724 us, UpperFence = 125.8685 us
ConfidenceInterval = [90.2161 us; 127.2083 us] (CI 99.9%), Margin = 18.4961 us (17.01% of Mean)
Skewness = 0.23, Kurtosis = 1.29, MValue = 2.67
-------------------- Histogram --------------------
[100.652 us ; 105.398 us) | @
[105.398 us ; 110.314 us) | @@@
[110.314 us ; 113.202 us) | 
[113.202 us ; 118.118 us) | @
---------------------------------------------------

ListOfTuplesContainsBenchmark.MapContainsTuple: Job-RPPWZV(IterationCount=5)
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 336.0164 us, StdErr = 5.7072 us (1.70%); N = 5, StdDev = 12.7618 us
Min = 322.7983 us, Q1 = 325.8983 us, Median = 330.9124 us, Q3 = 348.6865 us, Max = 355.0256 us
IQR = 22.7882 us, LowerFence = 291.7161 us, UpperFence = 382.8688 us
ConfidenceInterval = [286.8753 us; 385.1576 us] (CI 99.9%), Margin = 49.1411 us (14.62% of Mean)
Skewness = 0.42, Kurtosis = 1.25, MValue = 3.33
-------------------- Histogram --------------------
[320.325 us ; 333.386 us) | @@@
[333.386 us ; 342.156 us) | 
[342.156 us ; 355.217 us) | @@
---------------------------------------------------

ListOfTuplesContainsBenchmark.MapContainsStruct: Job-RPPWZV(IterationCount=5)
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 132.3556 ms, StdErr = 3.4630 ms (2.62%); N = 5, StdDev = 7.7436 ms
Min = 125.6940 ms, Q1 = 126.4410 ms, Median = 127.3032 ms, Q3 = 140.7965 ms, Max = 141.4071 ms
IQR = 14.3555 ms, LowerFence = 104.9078 ms, UpperFence = 162.3297 ms
ConfidenceInterval = [102.5380 ms; 162.1733 ms] (CI 99.9%), Margin = 29.8177 ms (22.53% of Mean)
Skewness = 0.28, Kurtosis = 0.77, MValue = 3.33
-------------------- Histogram --------------------
[122.536 ms ; 130.461 ms) | @@@
[130.461 ms ; 136.834 ms) | 
[136.834 ms ; 145.369 ms) | @@
---------------------------------------------------

ListOfTuplesContainsBenchmark.MapContainsStructForEach: Job-RPPWZV(IterationCount=5)
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 129.8459 ms, StdErr = 2.5501 ms (1.96%); N = 5, StdDev = 5.7023 ms
Min = 125.6583 ms, Q1 = 125.9517 ms, Median = 127.5379 ms, Q3 = 134.8942 ms, Max = 139.5453 ms
IQR = 8.9425 ms, LowerFence = 112.5379 ms, UpperFence = 148.3079 ms
ConfidenceInterval = [107.8884 ms; 151.8035 ms] (CI 99.9%), Margin = 21.9575 ms (16.91% of Mean)
Skewness = 0.84, Kurtosis = 1.77, MValue = 2.5
-------------------- Histogram --------------------
[125.033 ms ; 130.869 ms) | @@@@
[130.869 ms ; 136.627 ms) | 
[136.627 ms ; 142.463 ms) | @
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.12.0, OS=Windows 10.0.19041
Intel Core i7-6700HQ CPU 2.60GHz (Skylake), 1 CPU, 8 logical and 4 physical cores
.NET Core SDK=3.1.200
  [Host]     : .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
  Job-RPPWZV : .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT

IterationCount=5  

|                   Method |         Mean |        Error |      StdDev | Gen 0 | Gen 1 | Gen 2 | Allocated |
|------------------------- |-------------:|-------------:|------------:|------:|------:|------:|----------:|
|        ListTupleContains |     108.2 us |     10.04 us |     2.61 us |     - |     - |     - |       1 B |
|       ListStructContains |     108.7 us |     18.50 us |     4.80 us |     - |     - |     - |         - |
|         MapContainsTuple |     336.0 us |     49.14 us |    12.76 us |     - |     - |     - |       1 B |
|        MapContainsStruct | 132,355.6 us | 29,817.66 us | 7,743.55 us |     - |     - |     - |     246 B |
| MapContainsStructForEach | 129,845.9 us | 21,957.54 us | 5,702.30 us |     - |     - |     - |         - |

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Gen 0     : GC Generation 0 collects per 1000 operations
  Gen 1     : GC Generation 1 collects per 1000 operations
  Gen 2     : GC Generation 2 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 us      : 1 Microsecond (0.000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:00:53 (53.1 sec), executed benchmarks: 5

Global total time: 00:01:00 (60.32 sec), executed benchmarks: 5
// * Artifacts cleanup *
