// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\7d74d966-2ae3-4203-832e-1fbc9feab79c
// command took 2.76s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\7d74d966-2ae3-4203-832e-1fbc9feab79c
// command took 3.91s and exited with 0
// ***** Done, took 00:00:06 (6.85 sec)   *****
// Found 5 benchmarks:
//   ListOfTuplesContainsBenchmark.ListTupleContains: Job-MMZRCI(IterationCount=5)
//   ListOfTuplesContainsBenchmark.ListStructContains: Job-MMZRCI(IterationCount=5)
//   ListOfTuplesContainsBenchmark.ListStructEqContains: Job-MMZRCI(IterationCount=5)
//   ListOfTuplesContainsBenchmark.MapContainsTuple: Job-MMZRCI(IterationCount=5)
//   ListOfTuplesContainsBenchmark.MapContainsStructEq: Job-MMZRCI(IterationCount=5)

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListTupleContains: Job-MMZRCI(IterationCount=5)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "7d74d966-2ae3-4203-832e-1fbc9feab79c.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListTupleContains" --job "IterationCount=5" --benchmarkId 0 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\7d74d966-2ae3-4203-832e-1fbc9feab79c\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: Job-QBULAL(IterationCount=5)

IQR = 6.5644 ms, LowerFence = 114.7359 ms, UpperFence = 140.9933 ms
ConfidenceInterval = [114.0524 ms; 140.7431 ms] (CI 99.9%), Margin = 13.3454 ms (10.48% of Mean)
Skewness = 0.29, Kurtosis = 0.81, MValue = 3.33

// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report.html

// * Detailed results *
ListOfTuplesContainsBenchmark.ListTupleContains: Job-MMZRCI(IterationCount=5)
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 108.7439 us, StdErr = 1.2218 us (1.12%); N = 5, StdDev = 2.7320 us
Min = 105.6214 us, Q1 = 105.8178 us, Median = 110.2082 us, Q3 = 110.9379 us, Max = 111.6027 us
IQR = 5.1200 us, LowerFence = 98.1378 us, UpperFence = 118.6179 us
ConfidenceInterval = [98.2238 us; 119.2641 us] (CI 99.9%), Margin = 10.5201 us (9.67% of Mean)
Skewness = -0.2, Kurtosis = 0.82, MValue = 3.33
-------------------- Histogram --------------------
[104.223 us ; 107.216 us) | @@
[107.216 us ; 109.507 us) | 
[109.507 us ; 112.303 us) | @@@
---------------------------------------------------

ListOfTuplesContainsBenchmark.ListStructContains: Job-MMZRCI(IterationCount=5)
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 399.3150 us, StdErr = 3.9677 us (0.99%); N = 5, StdDev = 8.8720 us
Min = 391.1101 us, Q1 = 391.7653 us, Median = 399.3957 us, Q3 = 406.8243 us, Max = 413.4275 us
IQR = 15.0591 us, LowerFence = 369.1767 us, UpperFence = 429.4129 us
ConfidenceInterval = [365.1522 us; 433.4777 us] (CI 99.9%), Margin = 34.1627 us (8.56% of Mean)
Skewness = 0.55, Kurtosis = 1.5, MValue = 2.5
-------------------- Histogram --------------------
[386.570 us ; 400.861 us) | @@@@
[400.861 us ; 408.888 us) | 
[408.888 us ; 417.967 us) | @
---------------------------------------------------

ListOfTuplesContainsBenchmark.ListStructEqContains: Job-MMZRCI(IterationCount=5)
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 108.3613 us, StdErr = 1.7232 us (1.59%); N = 5, StdDev = 3.8532 us
Min = 105.0952 us, Q1 = 105.1393 us, Median = 106.5056 us, Q3 = 112.5111 us, Max = 113.1174 us
IQR = 7.3719 us, LowerFence = 94.0815 us, UpperFence = 123.5689 us
ConfidenceInterval = [93.5241 us; 123.1985 us] (CI 99.9%), Margin = 14.8372 us (13.69% of Mean)
Skewness = 0.28, Kurtosis = 0.81, MValue = 3.33
-------------------- Histogram --------------------
[103.829 us ; 107.772 us) | @@@
[107.772 us ; 110.539 us) | 
[110.539 us ; 115.089 us) | @@
---------------------------------------------------

ListOfTuplesContainsBenchmark.MapContainsTuple: Job-MMZRCI(IterationCount=5)
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 343.2685 us, StdErr = 5.9734 us (1.74%); N = 5, StdDev = 13.3570 us
Min = 330.4146 us, Q1 = 331.2999 us, Median = 338.7533 us, Q3 = 357.4947 us, Max = 357.9544 us
IQR = 26.1948 us, LowerFence = 292.0078 us, UpperFence = 396.7869 us
ConfidenceInterval = [291.8354 us; 394.7017 us] (CI 99.9%), Margin = 51.4332 us (14.98% of Mean)
Skewness = 0.18, Kurtosis = 0.79, MValue = 3.33
-------------------- Histogram --------------------
[327.749 us ; 341.419 us) | @@@
[341.419 us ; 350.660 us) | 
[350.660 us ; 364.789 us) | @@
---------------------------------------------------

ListOfTuplesContainsBenchmark.MapContainsStructEq: Job-MMZRCI(IterationCount=5)
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 127.3978 ms, StdErr = 1.5499 ms (1.22%); N = 5, StdDev = 3.4658 ms
Min = 124.5140 ms, Q1 = 124.5824 ms, Median = 125.5303 ms, Q3 = 131.1468 ms, Max = 131.6882 ms
IQR = 6.5644 ms, LowerFence = 114.7359 ms, UpperFence = 140.9933 ms
ConfidenceInterval = [114.0524 ms; 140.7431 ms] (CI 99.9%), Margin = 13.3454 ms (10.48% of Mean)
Skewness = 0.29, Kurtosis = 0.81, MValue = 3.33
-------------------- Histogram --------------------
[123.249 ms ; 126.796 ms) | @@@
[126.796 ms ; 129.373 ms) | 
[129.373 ms ; 133.462 ms) | @@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.12.0, OS=Windows 10.0.19041
Intel Core i7-6700HQ CPU 2.60GHz (Skylake), 1 CPU, 8 logical and 4 physical cores
.NET Core SDK=3.1.200
  [Host]     : .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
  Job-MMZRCI : .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT

IterationCount=5  

|               Method |         Mean |        Error |      StdDev |    Gen 0 | Gen 1 | Gen 2 | Allocated |
|--------------------- |-------------:|-------------:|------------:|---------:|------:|------:|----------:|
|    ListTupleContains |     108.7 us |     10.52 us |     2.73 us |        - |     - |     - |         - |
|   ListStructContains |     399.3 us |     34.16 us |     8.87 us | 152.8320 |     - |     - |  480002 B |
| ListStructEqContains |     108.4 us |     14.84 us |     3.85 us |        - |     - |     - |         - |
|     MapContainsTuple |     343.3 us |     51.43 us |    13.36 us |        - |     - |     - |         - |
|  MapContainsStructEq | 127,397.8 us | 13,345.38 us | 3,465.75 us |        - |     - |     - |  240000 B |

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Gen 0     : GC Generation 0 collects per 1000 operations
  Gen 1     : GC Generation 1 collects per 1000 operations
  Gen 2     : GC Generation 2 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 us      : 1 Microsecond (0.000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:01:01 (61.79 sec), executed benchmarks: 5

Global total time: 00:01:08 (68.66 sec), executed benchmarks: 5
// * Artifacts cleanup *
