// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\88434789-24ab-4a7e-b9b1-138cc7d51ae7
// command took 2.96s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\88434789-24ab-4a7e-b9b1-138cc7d51ae7
// command took 3.8s and exited with 0
// ***** Done, took 00:00:06 (7 sec)   *****
// Found 4 benchmarks:
//   ListOfTuplesContainsBenchmark.ListTupleContains: DefaultJob
//   ListOfTuplesContainsBenchmark.ListStructContains: DefaultJob
//   ListOfTuplesContainsBenchmark.MapContainsTuple: DefaultJob
//   ListOfTuplesContainsBenchmark.MapContainsStruct: DefaultJob

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListTupleContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "88434789-24ab-4a7e-b9b1-138cc7d51ae7.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListTupleContains" --job "Default" --benchmarkId 0 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\88434789-24ab-4a7e-b9b1-138cc7d51ae7\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

ListOfTuplesContainsBenchmark.MapContainsTuple: DefaultJob
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 306.1826 us, StdErr = 1.4978 us (0.49%); N = 17, StdDev = 6.1754 us
Min = 296.3793 us, Q1 = 300.6799 us, Median = 306.5843 us, Q3 = 312.5198 us, Max = 315.7738 us
IQR = 11.8400 us, LowerFence = 282.9199 us, UpperFence = 330.2798 us
ConfidenceInterval = [300.1692 us; 312.1961 us] (CI 99.9%), Margin = 6.0135 us (1.96% of Mean)
Skewness = 0.17, Kurtosis = 1.59, MValue = 2
-------------------- Histogram --------------------
[294.278 us ; 304.894 us) | @@@@@@@@
[304.894 us ; 316.840 us) | @@@@@@@@@
---------------------------------------------------

ListOfTuplesContainsBenchmark.MapContainsStruct: DefaultJob
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 125.2009 ms, StdErr = 0.6186 ms (0.49%); N = 18, StdDev = 2.6244 ms
Min = 121.7848 ms, Q1 = 123.3000 ms, Median = 124.1089 ms, Q3 = 127.7473 ms, Max = 130.0491 ms
IQR = 4.4473 ms, LowerFence = 116.6290 ms, UpperFence = 134.4183 ms
ConfidenceInterval = [122.7481 ms; 127.6537 ms] (CI 99.9%), Margin = 2.4528 ms (1.96% of Mean)
Skewness = 0.5, Kurtosis = 1.62, MValue = 2
-------------------- Histogram --------------------
[120.909 ms ; 125.048 ms) | @@@@@@@@@@@
[125.048 ms ; 130.925 ms) | @@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.12.0, OS=Windows 10.0.19041
Intel Core i7-6700HQ CPU 2.60GHz (Skylake), 1 CPU, 8 logical and 4 physical cores
.NET Core SDK=3.1.200
  [Host]     : .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
  DefaultJob : .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT


|             Method |         Mean |       Error |      StdDev | Gen 0 | Gen 1 | Gen 2 | Allocated |
|------------------- |-------------:|------------:|------------:|------:|------:|------:|----------:|
|  ListTupleContains |  66,441.5 us | 1,302.54 us | 1,337.61 us |     - |     - |     - |         - |
| ListStructContains |  59,794.0 us | 1,167.63 us | 1,389.99 us |     - |     - |     - |         - |
|   MapContainsTuple |     306.2 us |     6.01 us |     6.18 us |     - |     - |     - |         - |
|  MapContainsStruct | 125,200.9 us | 2,452.77 us | 2,624.44 us |     - |     - |     - |  240000 B |

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Gen 0     : GC Generation 0 collects per 1000 operations
  Gen 1     : GC Generation 1 collects per 1000 operations
  Gen 2     : GC Generation 2 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 us      : 1 Microsecond (0.000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:01:15 (75.33 sec), executed benchmarks: 4

Global total time: 00:01:22 (82.35 sec), executed benchmarks: 4
// * Artifacts cleanup *
