// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\56f2a695-9370-4076-a398-7852e067d743
// command took 2.04s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\56f2a695-9370-4076-a398-7852e067d743
// command took 2.87s and exited with 0
// ***** Done, took 00:00:05 (5.04 sec)   *****
// Found 4 benchmarks:
//   ListOfTuplesContainsBenchmark.ListContainsTuple: DefaultJob
//   ListOfTuplesContainsBenchmark.ListContainsStruct: DefaultJob
//   ListOfTuplesContainsBenchmark.MapContainsTuple: DefaultJob
//   ListOfTuplesContainsBenchmark.MapContainsStruct: DefaultJob

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListContainsTuple: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "56f2a695-9370-4076-a398-7852e067d743.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListContainsTuple" --job "Default" --benchmarkId 0 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\56f2a695-9370-4076-a398-7852e067d743\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

Min = 111.9900 ms, Q1 = 115.3273 ms, Median = 115.8003 ms, Q3 = 120.2339 ms, Max = 120.8592 ms
IQR = 4.9066 ms, LowerFence = 107.9673 ms, UpperFence = 127.5938 ms
ConfidenceInterval = [114.4405 ms; 119.0148 ms] (CI 99.9%), Margin = 2.2871 ms (1.96% of Mean)
Skewness = 0.54, Kurtosis = 2.15, MValue = 2
-------------------- Histogram --------------------
[111.156 ms ; 114.380 ms) | @
[114.380 ms ; 118.358 ms) | @@@@@@@@@@@@@
[118.358 ms ; 121.693 ms) | @@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.12.0, OS=Windows 10.0.19041
Intel Core i7-6700HQ CPU 2.60GHz (Skylake), 1 CPU, 8 logical and 4 physical cores
.NET Core SDK=3.1.200
  [Host]     : .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
  DefaultJob : .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT


|             Method |         Mean |       Error |      StdDev | Gen 0 | Gen 1 | Gen 2 | Allocated |
|------------------- |-------------:|------------:|------------:|------:|------:|------:|----------:|
|  ListContainsTuple |  62,875.2 us | 1,184.39 us | 1,363.95 us |     - |     - |     - |         - |
| ListContainsStruct |  47,743.8 us |   663.91 us |   621.02 us |     - |     - |     - |     527 B |
|   MapContainsTuple |     325.9 us |     5.51 us |     5.16 us |     - |     - |     - |       3 B |
|  MapContainsStruct | 116,727.7 us | 2,287.15 us | 2,542.16 us |     - |     - |     - |         - |

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Gen 0     : GC Generation 0 collects per 1000 operations
  Gen 1     : GC Generation 1 collects per 1000 operations
  Gen 2     : GC Generation 2 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 us      : 1 Microsecond (0.000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:01:09 (69.49 sec), executed benchmarks: 4

Global total time: 00:01:14 (74.53 sec), executed benchmarks: 4
// * Artifacts cleanup *
