// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\676aa785-8dce-48b2-a27d-90c773ea01ed
// command took 3.25s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\676aa785-8dce-48b2-a27d-90c773ea01ed
// command took 3.93s and exited with 0
// ***** Done, took 00:00:07 (7.42 sec)   *****
// Found 4 benchmarks:
//   ListOfTuplesContainsBenchmark.ListContainsTuple: DefaultJob
//   ListOfTuplesContainsBenchmark.ListContainsStruct: DefaultJob
//   ListOfTuplesContainsBenchmark.MapContainsTuple: DefaultJob
//   ListOfTuplesContainsBenchmark.MapContainsStruct: DefaultJob

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListContainsTuple: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "676aa785-8dce-48b2-a27d-90c773ea01ed.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListContainsTuple" --job "Default" --benchmarkId 0 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\676aa785-8dce-48b2-a27d-90c773ea01ed\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

[48.787 ms ; 50.621 ms) | @@@@@@
[50.621 ms ; 52.546 ms) | @@@@@@@@
---------------------------------------------------

ListOfTuplesContainsBenchmark.MapContainsTuple: DefaultJob
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 330.0250 us, StdErr = 1.7452 us (0.53%); N = 26, StdDev = 8.8989 us
Min = 313.7673 us, Q1 = 324.0676 us, Median = 330.9165 us, Q3 = 335.6729 us, Max = 350.7999 us
IQR = 11.6053 us, LowerFence = 306.6596 us, UpperFence = 353.0809 us
ConfidenceInterval = [323.5238 us; 336.5262 us] (CI 99.9%), Margin = 6.5012 us (1.97% of Mean)
Skewness = 0.15, Kurtosis = 2.31, MValue = 2
-------------------- Histogram --------------------
[311.139 us ; 321.411 us) | @@@@
[321.411 us ; 333.107 us) | @@@@@@@@@
[333.107 us ; 353.428 us) | @@@@@@@@@@@@@
---------------------------------------------------

ListOfTuplesContainsBenchmark.MapContainsStruct: DefaultJob
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 126.4040 ms, StdErr = 0.4946 ms (0.39%); N = 15, StdDev = 1.9157 ms
Min = 123.1916 ms, Q1 = 125.1104 ms, Median = 126.5124 ms, Q3 = 128.0815 ms, Max = 129.4548 ms
IQR = 2.9711 ms, LowerFence = 120.6538 ms, UpperFence = 132.5381 ms
ConfidenceInterval = [124.3560 ms; 128.4519 ms] (CI 99.9%), Margin = 2.0479 ms (1.62% of Mean)
Skewness = 0.07, Kurtosis = 1.75, MValue = 2
-------------------- Histogram --------------------
[122.512 ms ; 125.749 ms) | @@@@@@
[125.749 ms ; 130.134 ms) | @@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.12.0, OS=Windows 10.0.19041
Intel Core i7-6700HQ CPU 2.60GHz (Skylake), 1 CPU, 8 logical and 4 physical cores
.NET Core SDK=3.1.200
  [Host]     : .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
  DefaultJob : .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT


|             Method |         Mean |       Error |      StdDev | Gen 0 | Gen 1 | Gen 2 | Allocated |
|------------------- |-------------:|------------:|------------:|------:|------:|------:|----------:|
|  ListContainsTuple |  68,295.7 us | 1,342.48 us | 1,546.00 us |     - |     - |     - |         - |
| ListContainsStruct |  50,841.0 us |   980.15 us |   868.88 us |     - |     - |     - |         - |
|   MapContainsTuple |     330.0 us |     6.50 us |     8.90 us |     - |     - |     - |         - |
|  MapContainsStruct | 126,404.0 us | 2,047.95 us | 1,915.65 us |     - |     - |     - |         - |

// * Hints *
Outliers
  ListOfTuplesContainsBenchmark.ListContainsStruct: Default -> 1 outlier  was  removed (53.85 ms)
  ListOfTuplesContainsBenchmark.MapContainsTuple: Default   -> 1 outlier  was  removed (517.21 us)

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Gen 0     : GC Generation 0 collects per 1000 operations
  Gen 1     : GC Generation 1 collects per 1000 operations
  Gen 2     : GC Generation 2 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 us      : 1 Microsecond (0.000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:01:20 (80.6 sec), executed benchmarks: 4

Global total time: 00:01:28 (88.03 sec), executed benchmarks: 4
// * Artifacts cleanup *
