// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\705a4d4c-0a3c-4428-addc-369502ceac49
// command took 3.94s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\705a4d4c-0a3c-4428-addc-369502ceac49
// command took 4.06s and exited with 0
// ***** Done, took 00:00:08 (8.22 sec)   *****
// Found 4 benchmarks:
//   ListOfTuplesContainsBenchmark.ListTupleContains: DefaultJob
//   ListOfTuplesContainsBenchmark.ListStructContains: DefaultJob
//   ListOfTuplesContainsBenchmark.MapContainsTuple: DefaultJob
//   ListOfTuplesContainsBenchmark.MapContainsStruct: DefaultJob

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListTupleContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "705a4d4c-0a3c-4428-addc-369502ceac49.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListTupleContains" --job "Default" --benchmarkId 0 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\705a4d4c-0a3c-4428-addc-369502ceac49\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadResult   1: 4 op, 595978300.00 ns, 148.9946 ms/op
WorkloadResult   2: 4 op, 562044900.00 ns, 140.5112 ms/op
WorkloadResult   3: 4 op, 548671500.00 ns, 137.1679 ms/op
WorkloadResult   4: 4 op, 538648100.00 ns, 134.6620 ms/op
WorkloadResult   5: 4 op, 564765900.00 ns, 141.1915 ms/op
WorkloadResult   6: 4 op, 540169900.00 ns, 135.0425 ms/op
WorkloadResult   7: 4 op, 561038700.00 ns, 140.2597 ms/op
WorkloadResult   8: 4 op, 553403300.00 ns, 138.3508 ms/op
WorkloadResult   9: 4 op, 537680100.00 ns, 134.4200 ms/op
WorkloadResult  10: 4 op, 520192100.00 ns, 130.0480 ms/op
WorkloadResult  11: 4 op, 556155600.00 ns, 139.0389 ms/op
WorkloadResult  12: 4 op, 567895800.00 ns, 141.9740 ms/op
WorkloadResult  13: 4 op, 560450000.00 ns, 140.1125 ms/op
WorkloadResult  14: 4 op, 556042500.00 ns, 139.0106 ms/op
WorkloadResult  15: 4 op, 542845000.00 ns, 135.7113 ms/op
WorkloadResult  16: 4 op, 577592300.00 ns, 144.3981 ms/op
WorkloadResult  17: 4 op, 540002900.00 ns, 135.0007 ms/op
WorkloadResult  18: 4 op, 550264400.00 ns, 137.5661 ms/op
WorkloadResult  19: 4 op, 549707800.00 ns, 137.4270 ms/op
WorkloadResult  20: 4 op, 582508200.00 ns, 145.6270 ms/op
WorkloadResult  21: 4 op, 538981300.00 ns, 134.7453 ms/op
WorkloadResult  22: 4 op, 563603700.00 ns, 140.9009 ms/op
WorkloadResult  23: 4 op, 529385000.00 ns, 132.3462 ms/op
WorkloadResult  24: 4 op, 568922200.00 ns, 142.2305 ms/op
WorkloadResult  25: 4 op, 537831400.00 ns, 134.4579 ms/op
WorkloadResult  26: 4 op, 559516800.00 ns, 139.8792 ms/op
WorkloadResult  27: 4 op, 542680600.00 ns, 135.6702 ms/op
WorkloadResult  28: 4 op, 580023200.00 ns, 145.0058 ms/op
WorkloadResult  29: 4 op, 541515000.00 ns, 135.3787 ms/op
WorkloadResult  30: 4 op, 551063500.00 ns, 137.7659 ms/op
WorkloadResult  31: 4 op, 530454400.00 ns, 132.6136 ms/op
WorkloadResult  32: 4 op, 575438300.00 ns, 143.8596 ms/op
WorkloadResult  33: 4 op, 543430200.00 ns, 135.8576 ms/op
GC:  0 0 0 960000 4
Threading:  2 0 4

// AfterAll
// Benchmark Process 18400 has exited with code 0

Mean = 138.4008 ms, StdErr = 0.7440 ms (0.54%); N = 33, StdDev = 4.2737 ms
Min = 130.0480 ms, Q1 = 135.0216 ms, Median = 137.7659 ms, Q3 = 141.0462 ms, Max = 148.9946 ms
IQR = 6.0246 ms, LowerFence = 125.9847 ms, UpperFence = 150.0831 ms
ConfidenceInterval = [135.7063 ms; 141.0952 ms] (CI 99.9%), Margin = 2.6945 ms (1.95% of Mean)
Skewness = 0.39, Kurtosis = 2.6, MValue = 2

// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report.html

// * Detailed results *
ListOfTuplesContainsBenchmark.ListTupleContains: DefaultJob
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 69.8194 ms, StdErr = 0.3462 ms (0.50%); N = 20, StdDev = 1.5484 ms
Min = 67.6218 ms, Q1 = 68.4526 ms, Median = 69.8478 ms, Q3 = 71.1927 ms, Max = 72.4302 ms
IQR = 2.7402 ms, LowerFence = 64.3423 ms, UpperFence = 75.3030 ms
ConfidenceInterval = [68.4748 ms; 71.1640 ms] (CI 99.9%), Margin = 1.3446 ms (1.93% of Mean)
Skewness = 0.22, Kurtosis = 1.59, MValue = 2.22
-------------------- Histogram --------------------
[67.123 ms ; 69.212 ms) | @@@@@@@@@
[69.212 ms ; 70.813 ms) | @@@@@
[70.813 ms ; 72.929 ms) | @@@@@@
---------------------------------------------------

ListOfTuplesContainsBenchmark.ListStructContains: DefaultJob
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 44.4557 ms, StdErr = 0.2427 ms (0.55%); N = 39, StdDev = 1.5158 ms
Min = 41.9722 ms, Q1 = 43.3106 ms, Median = 44.1787 ms, Q3 = 45.4760 ms, Max = 47.2439 ms
IQR = 2.1654 ms, LowerFence = 40.0626 ms, UpperFence = 48.7240 ms
ConfidenceInterval = [43.5902 ms; 45.3212 ms] (CI 99.9%), Margin = 0.8655 ms (1.95% of Mean)
Skewness = 0.28, Kurtosis = 1.93, MValue = 2.82
-------------------- Histogram --------------------
[41.581 ms ; 43.258 ms) | @@@@@@@@@
[43.258 ms ; 44.639 ms) | @@@@@@@@@@@@
[44.639 ms ; 46.265 ms) | @@@@@@@@@@
[46.265 ms ; 47.635 ms) | @@@@@@@@
---------------------------------------------------

ListOfTuplesContainsBenchmark.MapContainsTuple: DefaultJob
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 304.6580 us, StdErr = 1.4636 us (0.48%); N = 19, StdDev = 6.3799 us
Min = 292.7152 us, Q1 = 298.2872 us, Median = 305.7299 us, Q3 = 309.0418 us, Max = 316.3901 us
IQR = 10.7546 us, LowerFence = 282.1552 us, UpperFence = 325.1738 us
ConfidenceInterval = [298.9181 us; 310.3979 us] (CI 99.9%), Margin = 5.7399 us (1.88% of Mean)
Skewness = -0.1, Kurtosis = 2.07, MValue = 2
-------------------- Histogram --------------------
[290.623 us ; 300.093 us) | @@@@@
[300.093 us ; 310.147 us) | @@@@@@@@@@@
[310.147 us ; 317.804 us) | @@@
---------------------------------------------------

ListOfTuplesContainsBenchmark.MapContainsStruct: DefaultJob
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 138.4008 ms, StdErr = 0.7440 ms (0.54%); N = 33, StdDev = 4.2737 ms
Min = 130.0480 ms, Q1 = 135.0216 ms, Median = 137.7659 ms, Q3 = 141.0462 ms, Max = 148.9946 ms
IQR = 6.0246 ms, LowerFence = 125.9847 ms, UpperFence = 150.0831 ms
ConfidenceInterval = [135.7063 ms; 141.0952 ms] (CI 99.9%), Margin = 2.6945 ms (1.95% of Mean)
Skewness = 0.39, Kurtosis = 2.6, MValue = 2
-------------------- Histogram --------------------
[128.882 ms ; 133.787 ms) | @@@
[133.787 ms ; 138.700 ms) | @@@@@@@@@@@@@@@
[138.700 ms ; 143.296 ms) | @@@@@@@@@@
[143.296 ms ; 150.160 ms) | @@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.12.0, OS=Windows 10.0.19041
Intel Core i7-6700HQ CPU 2.60GHz (Skylake), 1 CPU, 8 logical and 4 physical cores
.NET Core SDK=3.1.200
  [Host]     : .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
  DefaultJob : .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT


|             Method |         Mean |       Error |      StdDev | Gen 0 | Gen 1 | Gen 2 | Allocated |
|------------------- |-------------:|------------:|------------:|------:|------:|------:|----------:|
|  ListTupleContains |  69,819.4 us | 1,344.60 us | 1,548.44 us |     - |     - |     - |         - |
| ListStructContains |  44,455.7 us |   865.47 us | 1,515.80 us |     - |     - |     - |         - |
|   MapContainsTuple |     304.7 us |     5.74 us |     6.38 us |     - |     - |     - |         - |
|  MapContainsStruct | 138,400.8 us | 2,694.47 us | 4,273.71 us |     - |     - |     - |  240000 B |

// * Warnings *
MultimodalDistribution
  ListOfTuplesContainsBenchmark.ListStructContains: Default -> It seems that the distribution can have several modes (mValue = 2.82)

// * Hints *
Outliers
  ListOfTuplesContainsBenchmark.ListStructContains: Default -> 1 outlier  was  removed (50.36 ms)
  ListOfTuplesContainsBenchmark.MapContainsTuple: Default   -> 1 outlier  was  removed (372.85 us)

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Gen 0     : GC Generation 0 collects per 1000 operations
  Gen 1     : GC Generation 1 collects per 1000 operations
  Gen 2     : GC Generation 2 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 us      : 1 Microsecond (0.000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:01:39 (99.3 sec), executed benchmarks: 4

Global total time: 00:01:47 (107.53 sec), executed benchmarks: 4
// * Artifacts cleanup *
